t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
22.583417,2.5717702622,2.5295343192,0.0377422118,0.0247356655,0.0421599147,0.0130065462,0.0704474921,0.1900317970,0.1889099811,0.1814478721,0.5226895303,0.9443873125,0.0098578720,-0.0271144439,-5.6940332246,5.564,6,0.1080008453
22.625139,2.5733339899,2.5310683000,0.0372176625,0.0222262440,0.0421973746,0.0149914185,0.0722057160,0.1942105918,0.1002910755,0.1880257717,0.5228477629,0.9448266579,0.0105442913,-0.0283870156,-5.9612732691,5.832,6,0.1121242446
22.666790,2.5748731344,2.5356702424,0.0366876144,0.0248370885,0.0391265520,0.0118505259,0.0738359890,0.1862968944,-0.1899287366,0.1939026758,0.5230165632,0.9452394266,0.0099064480,-0.0278117162,-5.8404604112,5.711,6,0.1153364297
22.708443,2.5763901329,2.5433401463,0.0361512625,0.0344815938,0.0329440030,0.0016696687,0.0752086558,0.1642132268,-0.5300080236,0.1969686036,0.5231747279,0.9455635809,0.0077797026,-0.0247857245,-5.2050021482,5.204,6,0.1165843191
22.750141,2.5778862778,2.5525440310,0.0356081258,0.0480133550,0.0251946714,-0.0124052293,0.0762584338,0.1344134641,-0.7151943048,0.1959543082,0.5232986488,0.9457799979,0.0051940092,-0.0202213224,-4.2464777001,4.697,5,0.1157244695
22.791869,2.5793607000,2.5586799542,0.0350584807,0.0626051687,0.0204883207,-0.0275466881,0.0771121138,0.1099815157,-0.5863667618,0.1921047787,0.5233812412,0.9459229501,0.0034308517,-0.0163267746,-3.4286226702,4.191,4,0.1135518832
22.833440,2.5808066133,2.5632818966,0.0345049241,0.0708509634,0.0173069471,-0.0363460392,0.0778332366,0.0950750570,-0.3577550088,0.1868746235,0.5234357347,0.9460278081,0.0025165917,-0.0138550956,-2.9095700704,3.684,4,0.1107874553
22.875104,2.5822325512,2.5648158773,0.0339442238,0.0709616964,0.0171985638,-0.0370174726,0.0785498434,0.0950267793,-0.0011586653,0.1819658764,0.5234756752,0.9461307127,0.0024697101,-0.0136049351,-2.8570363699,3.178,5,0.1081319800
22.916773,2.5836352125,2.5648158773,0.0333776239,0.0637626659,0.0186233523,-0.0303850420,0.0793258164,0.1057142300,0.2564988169,0.1780202340,0.5235148457,0.9462562285,0.0030123806,-0.0149178209,-3.1327423834,3.003,4,0.1060542724
22.958520,2.5850166849,2.5632818966,0.0328042351,0.0572939736,0.0215586878,-0.0244897385,0.0802240951,0.1191224236,0.3217966475,0.1753233852,0.5235625884,0.9464140085,0.0037867184,-0.0166432485,-3.4950821895,3.365,4,0.1047260623
23.000240,2.5863732090,2.5648158773,0.0322255899,0.0514815272,0.0213990965,-0.0192559373,0.0811157241,0.1250773578,0.1429184217,0.1730719537,0.5236225493,0.9465864899,0.0041395557,-0.0173297927,-3.6392564731,3.510,3,0.1037670111
23.041850,2.5877020293,2.5632818966,0.0316429416,0.0462587506,0.0242779504,-0.0146158090,0.0821273054,0.1372426628,0.2919673179,0.1721085714,0.5236880282,0.9467933989,0.0049658148,-0.0189484646,-3.9791775743,3.850,5,0.1035538405
23.083443,2.5890059403,2.5632818966,0.0310551384,0.0415658223,0.0255962858,-0.0105106839,0.0831938173,0.1455184415,0.1986186900,0.1719819026,0.5237664814,0.9470259018,0.0055800694,-0.0200844188,-4.2177279583,4.088,5,0.1038643437
23.125134,2.5902882838,2.5648158773,0.0304606264,0.0373489893,0.0253576095,-0.0068883629,0.0842503844,0.1498866573,0.1048371793,0.1723416108,0.5238545149,0.9472729096,0.0059281872,-0.0207190398,-4.3509983667,4.221,2,0.1044384431
23.166804,2.5915451074,2.5632818966,0.0298611913,0.0335599520,0.0281600599,-0.0036987607,0.0854237202,0.1606282519,0.2577982703,0.1738211072,0.5239478965,0.9475581800,0.0068464910,-0.0223323390,-4.6897911880,4.560,2,0.1057312146
23.208434,2.5927756574,2.5632818966,0.0292572305,0.0301553108,0.0294010745,-0.0008980803,0.0866487650,0.1676205213,0.1678144657,0.1761193179,0.5240555587,0.9478715176,0.0075201025,-0.0235111518,-4.9373418738,4.808,4,0.1074761418
23.250140,2.5939831783,2.5632818966,0.0286471284,0.0270960688,0.0306179985,0.0015510596,0.0879245149,0.1742693483,0.1595718469,0.1791519793,0.5241735853,0.9482140435,0.0082206199,-0.0247262748,-5.1925177030,5.063,4,0.1096496243
23.291911,2.5951669341,2.5632818966,0.0280311666,0.0243471855,0.0318102033,0.0036839811,0.0892499400,0.1806074402,0.1521142056,0.1828825267,0.5243023326,0.9485870077,0.0089511405,-0.0259851079,-5.4568726647,5.327,4,0.1122285183
23.333452,2.5963185874,2.5648158773,0.0274137914,0.0218771750,0.0314354677,0.0055366163,0.0905597512,0.1832119150,0.0625073955,0.1869003651,0.5244421955,0.9489764256,0.0093460294,-0.0267529118,-5.6181114732,5.488,5,0.1148963917
23.375138,2.5974483619,2.5648158773,0.0267895786,0.0196577460,0.0325720639,0.0071318327,0.0919169205,0.1889285413,0.1371990314,0.1914220184,0.5245878662,0.9493972488,0.0100997590,-0.0280434653,-5.8891277199,5.759,5,0.1179211065
23.416767,2.5985505214,2.5648158773,0.0261616383,0.0176634770,0.0336803531,0.0084981613,0.0933202686,0.1944096992,0.1315477903,0.1965250410,0.5247448678,0.9498508802,0.0108871536,-0.0293862807,-6.1711189543,6.041,6,0.1212817790
23.458448,2.5996277944,2.5648158773,0.0255284188,0.0158715256,0.0347631339,0.0096568932,0.0947687325,0.1996815377,0.1265241242,0.2021754420,0.5249136241,0.9503388350,0.0117109136,-0.0307851099,-6.4648730790,6.335,6,0.1249589236
23.500135,2.6006787041,2.5648158773,0.0248907471,0.0142613668,0.0358189926,0.0106293802,0.0962611905,0.2047609622,0.1219061881,0.2083411045,0.5250945858,0.9508627014,0.0125727951,-0.0322420181,-6.7708238078,6.641,4,0.1289338743
23.541837,2.6017033382,2.5648158773,0.0242485541,0.0128145579,0.0368480737,0.0114339961,0.0977965269,0.2096653234,0.1177046674,0.2149910423,0.5252882150,0.9514241437,0.0134746143,-0.0337588305,-7.0893544030,6.960,6,0.1331890014
23.583459,2.6026991944,2.5648158773,0.0236034570,0.0115145271,0.0378479256,0.0120889299,0.0993735238,0.2144059737,0.1137756090,0.2220957189,0.5254949835,0.9520248704,0.0144174416,-0.0353362041,-7.4206028711,7.291,8,0.1377073012
23.625094,2.6036684154,2.5648158773,0.0229541203,0.0103463838,0.0388207371,0.0126077365,0.1009910545,0.2189999123,0.1102545257,0.2296265746,0.5257153599,0.9526666652,0.0154030741,-0.0369755062,-7.7648563113,7.635,6,0.1424730506
23.666908,2.6046145286,2.5648158773,0.0222980271,0.0092967480,0.0397700765,0.0130012791,0.1026481410,0.2234646492,0.1071536862,0.2375570591,0.5259498182,0.9533513960,0.0164335392,-0.0386782293,-8.1224281473,7.993,6,0.1474719764
23.708447,2.6055271529,2.5678838389,0.0216424554,0.0083535974,0.0376176381,0.0132888581,0.1042155426,0.2209169144,-0.0611456351,0.2449048974,0.5261988387,0.9540355444,0.0164195616,-0.0391095189,-8.2129989656,8.083,7,0.1519730618
23.750146,2.6064158273,2.5709518005,0.0209806506,0.0123718153,0.0354260005,0.0086088353,0.1056916260,0.2132059743,-0.1850625624,0.2510495200,0.5264464873,0.9546844050,0.0155726554,-0.0384518761,-8.0748939818,7.945,8,0.1555063935
23.791802,2.6072759817,2.5770877236,0.0203159135,0.0208480734,0.0301241788,-0.0005321599,0.1069468001,0.1939515138,-0.4621070528,0.2542056825,0.5266802887,0.9552263084,0.0130056800,-0.0353172561,-7.4166237911,7.439,7,0.1571104810
23.833449,2.6081081733,2.5832236468,0.0196478599,0.0333301056,0.0247820820,-0.0136822457,0.1079793868,0.1703323328,-0.5668603446,0.2538228388,0.5268747482,0.9556438007,0.0100198157,-0.0309934573,-6.5086260299,6.932,6,0.1567316266
23.875162,2.6089137316,2.5908935507,0.0189753704,0.0469786848,0.0178757858,-0.0280033144,0.1087242113,0.1417679667,-0.6855447870,0.2495763254,0.5270240644,0.9559294527,0.0068556485,-0.0254859529,-5.3520501032,6.425,6,0.1544195608
23.916784,2.6096895033,2.5970294739,0.0183011011,0.0592426221,0.0124779395,-0.0409415209,0.1092441254,0.1176226931,-0.5794865649,0.2428997427,0.5271259774,0.9561222400,0.0046268959,-0.0207354292,-4.3544401417,5.919,5,0.1508610661
23.958450,2.6104379140,2.6000974355,0.0176229911,0.0629638590,0.0101469509,-0.0453408679,0.1096669150,0.1086218675,-0.2160198154,0.2360041842,0.5271946436,0.9562832611,0.0038645045,-0.0187563159,-3.9388263460,5.412,6,0.1470171354
24.000127,2.6111581982,2.6000974355,0.0169416772,0.0590090486,0.0108793907,-0.0420673714,0.1101202230,0.1140452699,0.1301616591,0.2302656747,0.5272519242,0.9564576529,0.0041854047,-0.0193498834,-4.0634755153,4.905,5,0.1435836067
24.041792,2.6118498346,2.6000974355,0.0162576530,0.0530226085,0.0115894273,-0.0367649555,0.1106031158,0.1214840206,0.1785300150,0.2252889914,0.5273138883,0.9566524763,0.0046757605,-0.0202956196,-4.2620801237,4.399,4,0.1406577238
24.083468,2.6125130926,2.6000974355,0.0155706525,0.0476434900,0.0122692187,-0.0320728375,0.1111143332,0.1282802000,0.1631083068,0.2210406170,0.5273830220,0.9568667944,0.0051436355,-0.0211464126,-4.4407466459,4.311,2,0.1382076697
24.125131,2.6131474520,2.6000974355,0.0148812177,0.0428100805,0.0129184341,-0.0279288628,0.1116526013,0.1344937072,0.1491241721,0.2174828320,0.5274589637,0.9570996958,0.0055896325,-0.0219214848,-4.6035118098,4.474,4,0.1362006698
24.166767,2.6137526574,2.6000974355,0.0141896754,0.0384670181,0.0135369885,-0.0242773427,0.1122166425,0.1401785101,0.1364352700,0.2145741356,0.5275413599,0.9573503204,0.0060149901,-0.0226365370,-4.7536727804,4.624,5,0.1346037796
24.208613,2.6143318595,2.6000974355,0.0134921906,0.0345645574,0.0141281854,-0.0210723668,0.1128053169,0.1453863911,0.1249891438,0.2122708556,0.5276298744,0.9576178846,0.0064215425,-0.0233047788,-4.8940035497,4.764,5,0.1333846666
24.250118,2.6148774495,2.6000974355,0.0127981022,0.0310579994,0.0146845532,-0.0182598972,0.1134171733,0.1501532679,0.1144050442,0.2105287728,0.5277241978,0.9579016456,0.0068102634,-0.0239351485,-5.0263811836,4.897,3,0.1325113759
24.291791,2.6153962237,2.6000974355,0.0120990088,0.0279071801,0.0152130119,-0.0158081713,0.1140510488,0.1545246744,0.1049137548,0.2093029189,0.5278240346,0.9582009497,0.0071832986,-0.0245366486,-5.1526962156,5.023,4,0.1319534882
24.333546,2.6158867571,2.6000974355,0.0113964579,0.0250760099,0.0157122473,-0.0136795520,0.1147057257,0.1585339044,0.0962215208,0.2085497183,0.5279291209,0.9585151978,0.0075419535,-0.0251152388,-5.2742001529,5.145,4,0.1316818141
24.375112,2.6163459008,2.6000974355,0.0106951269,0.0225320606,0.0161792102,-0.0118369336,0.1153798595,0.1622097650,0.0882206546,0.2082267493,0.5280392116,0.9588438334,0.0078872546,-0.0256752711,-5.3918069235,5.262,5,0.1316684541
24.416796,2.6167770269,2.6000974355,0.0099899842,0.0202461937,0.0166173621,-0.0102562095,0.1160722496,0.1655825086,0.0809458448,0.2082927990,0.5281540770,0.9591863528,0.0082204666,-0.0262206012,-5.5063262578,5.377,4,0.1318871777
24.458477,2.6171786886,2.6000974355,0.0092831922,0.0181922269,0.0170253370,-0.0089090348,0.1167816386,0.1686759752,0.0742431990,0.2087088159,0.5282735056,0.9595422831,0.0085423270,-0.0267535730,-5.6182503321,5.489,5,0.1323132112
24.500096,2.6175503309,2.6000974355,0.0085758532,0.0163466341,0.0174026519,-0.0077707809,0.1175067491,0.1715122005,0.0680694082,0.2094375904,0.5283972969,0.9599111770,0.0088534524,-0.0272758456,-5.7279275786,5.598,6,0.1329232839
24.541790,2.6178930981,2.6000974355,0.0078657599,0.0146882758,0.0177505163,-0.0068225160,0.1182463540,0.1741112934,0.0623782298,0.2104438385,0.5285252594,0.9602926069,0.0091543198,-0.0277884860,-5.8355820604,5.706,6,0.1336956231
24.583527,2.6182065324,2.6000974355,0.0071535943,0.0131981572,0.0180685307,-0.0060445629,0.1189992094,0.1764905618,0.0571024406,0.2116944058,0.5286572090,0.9606861559,0.0094451746,-0.0282919357,-5.9413064989,5.812,5,0.1346098556
24.625101,2.6184891684,2.6000974355,0.0064429840,0.0118592104,0.0183552821,-0.0054162264,0.1197640128,0.1786660390,0.0522114525,0.2131582186,0.5287929651,0.9610914136,0.0097261851,-0.0287863228,-6.0451277780,5.915,5,0.1356469953
24.666787,2.6187428813,2.6000974355,0.0057293522,0.0106560991,0.0186126929,-0.0049267470,0.1205395417,0.1806512298,0.0476445797,0.2148059540,0.5289323504,0.9615079677,0.0099972983,-0.0292712898,-6.1469708635,6.017,7,0.1367893048
24.708600,2.6189674601,2.6000974355,0.0050125636,0.0095750429,0.0188405944,-0.0045624793,0.1213245665,0.1824579332,0.0433608813,0.2166102302,0.5290751870,0.9619353982,0.0102583314,-0.0297461913,-6.2467001741,6.117,6,0.1380202129
24.750093,2.6191606743,2.6000974355,0.0043004045,0.0086036594,0.0190367943,-0.0043032549,0.1221177662,0.1840999255,0.0394078158,0.2185457254,0.5292212952,0.9623732897,0.0105093969,-0.0302107491,-6.3442573054,6.215,6,0.1393245070
24.791854,2.6193252826,2.6000974355,0.0035829154,0.0077308222,0.0192040855,-0.0041479068,0.1229179365,0.1855830485,0.0355949525,0.2205884697,0.5293704978,0.9628211965,0.0107497623,-0.0306633987,-6.4393137351,6.310,5,0.1406877187
24.833446,2.6194594332,2.6000974355,0.0028677005,0.0069465339,0.0193406467,-0.0040788335,0.1237237967,0.1869193743,0.0320718187,0.2227163228,0.5295226080,0.9632786746,0.0109794758,-0.0311036814,-6.5317730850,6.402,5,0.1420966470
24.875118,2.6195639971,2.6000974355,0.0021506240,0.0062418114,0.0194473766,-0.0040911873,0.1245341041,0.1881142271,0.0286764677,0.2249085882,0.5296774410,0.9637452526,0.0111978712,-0.0315300967,-6.6213203024,6.492,6,0.1435388191
24.916957,2.6196389092,2.6000974355,0.0014303100,0.0056085826,0.0195242350,-0.0041782726,0.1253476139,0.1891727197,0.0254038224,0.2271457783,0.5298348037,0.9642204319,0.0114043043,-0.0319411664,-6.7076449433,6.578,4,0.1450024835
24.958473,2.6196834486,2.6000974355,0.0007153088,0.0050395945,0.0195705233,-0.0043242857,0.1261630524,0.1901075942,0.0224369878,0.2294100790,0.5299944956,0.9647037292,0.0115991347,-0.0323368332,-6.7907349748,6.661,6,0.1464772335
25.000110,2.6196983010,2.6000974355,-0.0000018923,0.0045283300,0.0195869471,-0.0045302224,0.1269791752,0.1909179072,0.0194475114,0.2316849075,0.5301563231,0.9651946102,0.0117811423,-0.0327148310,-6.8701145129,6.740,7,0.1479528791
25.041788,2.6196832615,2.6000974355,-0.0007198003,0.0040689331,0.0195733196,-0.0047887334,0.1277947301,0.1916090945,0.0165884940,0.2339544952,0.5303200772,0.9656925237,0.0119499259,-0.0330740335,-6.9455470277,6.816,7,0.1494199795
25.083447,2.6196383301,2.6000974355,-0.0014372647,0.0036561418,0.0195296570,-0.0050934065,0.1286084658,0.1921861005,0.0138481441,0.2362042477,0.5304855457,0.9661969030,0.0121051013,-0.0334133490,-7.0168032909,6.887,7,0.1508697971
25.125142,2.6195634376,2.6000974355,-0.0021550972,0.0032852279,0.0194559045,-0.0054403251,0.1294191285,0.1926512159,0.0111627714,0.2384205542,0.5306525133,0.9667071538,0.0122460211,-0.0337313307,-7.0835794491,6.954,7,0.1522940736
25.166919,2.6194583860,2.6000974355,-0.0028739755,0.0029519431,0.0193518773,-0.0058259186,0.1302254568,0.1930060911,0.0085170039,0.2405905610,0.5308207585,0.9672226544,0.0123720142,-0.0340265009,-7.1455651990,7.016,8,0.1536849768
25.208435,2.6193242479,2.6000974355,-0.0035878758,0.0026524699,0.0192186598,-0.0062403456,0.1310262343,0.1932614835,0.0061294183,0.2427026150,0.5309900533,0.9677428071,0.0124836632,-0.0342991313,-7.2028175678,7.073,6,0.1550358447
25.250115,2.6191597812,2.6000974355,-0.0043039692,0.0023833781,0.0190550201,-0.0066873473,0.1318201934,0.1934094296,0.0035507060,0.2447459037,0.5311601806,0.9682669411,0.0125792173,-0.0345462957,-7.2547220887,7.125,8,0.1563396221
25.291774,2.6189655831,2.6000974355,-0.0050189827,0.0021415855,0.0188615652,-0.0071605681,0.1326060920,0.1934561226,0.0011206319,0.2467098064,0.5313309027,0.9687943908,0.0126587914,-0.0347676102,-7.3011981400,7.172,7,0.1575900489
25.333477,2.6187413700,2.6000974355,-0.0057338692,0.0019243226,0.0186380199,-0.0076581919,0.1333826761,0.1934012701,-0.0013164610,0.2485846291,0.5315019868,0.9693244632,0.0127217398,-0.0349616628,-7.3419491957,7.212,7,0.1587811105
25.375105,2.6184878416,2.6000974355,-0.0064465058,0.0017291010,0.0183850915,-0.0081756069,0.1341487216,0.1932495635,-0.0036409575,0.2503613513,0.5316731949,0.9698564692,0.0127681418,-0.0351280419,-7.3768888011,7.247,6,0.1599074471
25.416807,2.6182041464,2.6000974355,-0.0071592885,0.0015536845,0.0181019354,-0.0087129730,0.1349029689,0.1929974789,-0.0060500299,0.2520315802,0.5318442938,0.9703896802,0.0127970655,-0.0352649490,-7.4056392837,7.276,5,0.1609636687
25.458472,2.6178910382,2.6000974355,-0.0078702229,0.0013960640,0.0177893117,-0.0092662869,0.1356441902,0.1926492108,-0.0083584348,0.2535872989,0.5320150417,0.9709233744,0.0128086605,-0.0353720631,-7.4281332505,7.298,8,0.1619449974
25.500096,2.6175486886,2.6000974355,-0.0085791108,0.0012544340,0.0174473974,-0.0098335448,0.1363711651,0.1922056852,-0.0106446160,0.2550213028,0.5321852028,0.9714568214,0.0128027275,-0.0354485982,-7.4442056315,7.315,8,0.1628469859
25.541853,2.6171756305,2.6000974355,-0.0092887830,0.0011271722,0.0170747306,-0.0104159553,0.1370826122,0.1916609499,-0.0130736470,0.2563265857,0.5323545425,0.9719892468,0.0127782094,-0.0354925602,-7.4534376361,7.324,6,0.1636649606
25.583433,2.6167747366,2.6000974355,-0.0099938664,0.0010128211,0.0166741881,-0.0110066876,0.1377773701,0.1910267466,-0.0152208787,0.2574966900,0.5325228165,0.9725199335,0.0127364820,-0.0355053278,-7.4561188401,7.326,7,0.1643954696
25.625110,2.6163435195,2.6000974355,-0.0106988880,0.0009100709,0.0162432868,-0.0116089589,0.1384541737,0.1902928959,-0.0176124169,0.2585259962,0.5326898029,0.9730481037,0.0126760853,-0.0354843587,-7.4517153336,7.322,6,0.1650344765
25.666795,2.6158828745,2.6000974355,-0.0114021968,0.0008177446,0.0157829256,-0.0122199414,0.1391117956,0.1894627215,-0.0199241840,0.2594086620,0.5328552647,0.9735729958,0.0125974091,-0.0354296387,-7.4402241249,7.311,8,0.1655784838
25.708449,2.6153933254,2.6000974355,-0.0121030328,0.0007347848,0.0152936315,-0.0128378176,0.1397490302,0.1885377482,-0.0221993600,0.2601396113,0.5330189741,0.9740938578,0.0125006888,-0.0353409562,-7.4216008087,7.292,6,0.1660243748
25.750107,2.6148745699,2.6016314163,-0.0128018704,0.0006602413,0.0132411243,-0.0134621117,0.1403007438,0.1840772302,-0.1070524317,0.2601805405,0.5331807107,0.9745904236,0.0119175778,-0.0345193297,-7.2490592337,7.119,7,0.1660918346
25.791799,2.6143262975,2.6000974355,-0.0134990715,0.0005932601,0.0142270386,-0.0140923316,0.1408935370,0.1863200435,0.0538275191,0.2606969873,0.5333342380,0.9750999104,0.0122276852,-0.0350012968,-7.3502723341,7.221,7,0.1663383895
25.833443,2.6137496789,2.6000974355,-0.0141931675,0.0005330741,0.0136506049,-0.0147262417,0.1414623122,0.1851058082,-0.0291416480,0.2609553663,0.5334910846,0.9756031473,0.0120776836,-0.0348089376,-7.3098768887,7.180,6,0.1664784484
25.875124,2.6131436610,2.6016314163,-0.0148854406,0.0004789940,0.0115107725,-0.0153644346,0.1419419278,0.1803533858,-0.1140581374,0.2605094249,0.5336453343,0.9760802711,0.0114509724,-0.0338821364,-7.1152486480,6.986,7,0.1662384933
25.916798,2.6125089377,2.6000974355,-0.0155750592,0.0004304003,0.0124101794,-0.0160054595,0.1424590186,0.1823048520,0.0468351884,0.2605425410,0.5337909618,0.9765678219,0.0117012182,-0.0342613180,-7.1948767697,7.065,8,0.1661643687
25.958448,2.6118459292,2.6000974355,-0.0162616044,0.0003867364,0.0117473050,-0.0166483408,0.1429484896,0.1807969231,-0.0361902922,0.2602950468,0.5339391493,0.9770470034,0.0115003562,-0.0339634675,-7.1323281792,7.003,5,0.1659774542
26.000117,2.6111540704,2.6000974355,-0.0169456683,0.0003475022,0.0110555668,-0.0172931705,0.1434091382,0.1791891605,-0.0385863033,0.2598702952,0.5340841790,0.9775171321,0.0112830903,-0.0336299361,-7.0622865750,6.933,7,0.1656761149
26.041791,2.6104336652,2.6016314163,-0.0176269232,0.0003122482,0.0088012892,-0.0179391715,0.1437758586,0.1740424787,-0.1235203642,0.2587315594,0.5342258764,0.9779592054,0.0106097580,-0.0325668037,-6.8390287805,6.709,8,0.1649982092
26.083435,2.6096854972,2.6016314163,-0.0183046552,0.0002805708,0.0080532186,-0.0185852260,0.1441114094,0.1721597603,-0.0451852415,0.2575442423,0.5343585820,0.9783902998,0.0103462648,-0.0321132847,-6.7437897966,6.614,6,0.1642119967
26.125145,2.6089078937,2.6016314163,-0.0189803418,0.0002521070,0.0072757025,-0.0192324489,0.1444145637,0.1701724205,-0.0476961549,0.2561883014,0.5344874910,0.9788098627,0.0100695114,-0.0316269105,-6.6416511964,6.512,6,0.1633162569
26.166915,2.6081010162,2.6016314163,-0.0196537170,0.0002265309,0.0064689037,-0.0198802479,0.1446841013,0.1680799425,-0.0502194712,0.2546621817,0.5346124762,0.9792173746,0.0097802858,-0.0311081902,-6.5327199343,6.403,7,0.1623100512
