t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
4.333433,2.5638641111,2.5448741271,0.0082323364,0.0527448810,0.0188278658,-0.0445125446,0.0883324901,0.1248653988,-0.8004785470,0.2161773222,0.5029902747,0.8991664246,0.0053930111,-0.0217244500,-4.5621344992,5.682,5,0.1544572486
4.375126,2.5653862720,2.5525440310,0.0077985845,0.0668566836,0.0126367482,-0.0590580991,0.0888590212,0.0963539716,-0.6842742508,0.2040991928,0.5030995658,0.8992955582,0.0030992059,-0.0161820953,-3.3982400227,5.175,6,0.1451066248
4.416779,2.5668917598,2.5571459734,0.0073541424,0.0746711641,0.0095162749,-0.0673170217,0.0892555327,0.0812409450,-0.3627126399,0.1901373199,0.5031623248,0.8993835202,0.0021110869,-0.0130749266,-2.7457345926,4.668,6,0.1352769106
4.458458,2.5683823105,2.5556119926,0.0068983609,0.0719614964,0.0125491349,-0.0650631355,0.0897784133,0.0914381449,0.2447327972,0.1778195907,0.5032050545,0.8994906584,0.0025713176,-0.0141505498,-2.9716154555,4.162,3,0.1271767335
4.500103,2.5698551398,2.5571459734,0.0064319479,0.0646610366,0.0125104223,-0.0582290887,0.0902996809,0.0989157829,0.1794633128,0.1672382093,0.5032570779,0.8996117224,0.0029055369,-0.0147825956,-3.1043450758,3.655,3,0.1204822163
4.541784,2.5713120693,2.5571459734,0.0059541738,0.0581012051,0.0139875143,-0.0521470313,0.0908824940,0.1093295297,0.2499299228,0.1587777984,0.5033158347,0.8997554057,0.0034483976,-0.0158752455,-3.3338015511,3.204,5,0.1154344809
4.583470,2.5727512803,2.5571459734,0.0054654562,0.0522068654,0.0154448423,-0.0467414092,0.0915260291,0.1191055710,0.2346249916,0.1524123431,0.5033855298,0.8999221710,0.0040023669,-0.0169155276,-3.5522607967,3.423,2,0.1119199101
4.625100,2.5741700841,2.5556119926,0.0049665819,0.0469105036,0.0184139060,-0.0419439217,0.0922932752,0.1320396307,0.3104174329,0.1483099740,0.5034663674,0.9001241419,0.0048473021,-0.0184827356,-3.8813744859,3.752,4,0.1103080220
4.666760,2.5755707357,2.5556119926,0.0044566136,0.0421514552,0.0198291851,-0.0376948416,0.0931194912,0.1408170127,0.2106571688,0.1463759707,0.5035641930,0.9003522596,0.0054748243,-0.0195780712,-4.1113949528,3.982,5,0.1100063429
4.708425,2.5769517555,2.5556119926,0.0039359031,0.0378752101,0.0212233485,-0.0339393070,0.0940037974,0.1491326540,0.1995753897,0.1461487252,0.5036745808,0.9006079041,0.0061354699,-0.0207216873,-4.3515543271,4.222,2,0.1109066582
4.750094,2.5783124437,2.5571459734,0.0034045393,0.0340327879,0.0210618661,-0.0306282486,0.0948813752,0.1532984191,0.0999783633,0.1472047843,0.5037981603,0.9008790642,0.0065078427,-0.0213872993,-4.4913328518,4.362,5,0.1123237695
4.791788,2.5796527931,2.5556119926,0.0028623331,0.0305801777,0.0239468083,-0.0277178446,0.0958791589,0.1644708530,0.2681384143,0.1495094451,0.5039290912,0.9011937867,0.0075533389,-0.0231429894,-4.8600277801,4.730,3,0.1153631565
4.833437,2.5809699817,2.5571459734,0.0023102625,0.0274778332,0.0237395515,-0.0251675707,0.0968683068,0.1679245206,0.0828880205,0.1533677469,0.5040808639,0.9015263987,0.0079826884,-0.0239626735,-5.0321614310,4.903,6,0.1186693307
4.875222,2.5822689550,2.5571459734,0.0017460078,0.0246902200,0.0250470930,-0.0229442122,0.0979119357,0.1747270106,0.1632597620,0.1578617814,0.5042410388,0.9018922209,0.0087797335,-0.0253372500,-5.3208225103,5.191,4,0.1228149309
4.916794,2.5835383062,2.5556119926,0.0011743948,0.0221854089,0.0278581238,-0.0210110141,0.0990726909,0.1849766101,0.2459903872,0.1637747880,0.5044169395,0.9023106508,0.0100423164,-0.0273846218,-5.7507705749,5.621,5,0.1284120092
4.958648,2.5847924853,2.5571459734,0.0005886721,0.0199347097,0.0275852400,-0.0193460375,0.1002220759,0.1876151752,0.0633255615,0.1709770992,0.5046177922,0.9027516662,0.0105843707,-0.0284681758,-5.9783169120,5.849,5,0.1339589674
5.000184,2.5860129033,2.5556119926,-0.0000026480,0.0179123428,0.0303458548,-0.0179149908,0.1014864865,0.1973891140,0.2345745315,0.1787594769,0.5048290888,0.9032524628,0.0120191167,-0.0307392825,-6.4552493190,6.326,5,0.1408722237
5.041782,2.5872102862,2.5571459734,-0.0006047617,0.0160951441,0.0300148423,-0.0166999059,0.1027371049,0.1995825365,0.0526421405,0.1876669700,0.5050685319,0.9037792349,0.0126425318,-0.0319935054,-6.7186361274,6.589,6,0.1475569250
5.083443,2.5883839946,2.5571459734,-0.0012176561,0.0144622994,0.0311935694,-0.0156799555,0.1040368370,0.2052369705,0.1357064156,0.1966017884,0.5053198250,0.9043519596,0.0137453927,-0.0338429251,-7.1070142647,6.977,7,0.1547549398
5.125095,2.5895312824,2.5571459734,-0.0018401564,0.0129951060,0.0323453669,-0.0148352624,0.1053845606,0.2107198889,0.1315900424,0.2062079666,0.5055923756,0.9049734664,0.0149161626,-0.0357892087,-7.5157338343,7.386,7,0.1624150595
5.166769,2.5906524137,2.5571459734,-0.0024726376,0.0116767586,0.0334705502,-0.0141493963,0.1067791668,0.2160469071,0.1278484352,0.2164163567,0.5058873568,0.9056466476,0.0161563487,-0.0378311019,-7.9445313965,7.815,8,0.1704910526
5.208439,2.5917460584,2.5571459734,-0.0031145942,0.0104921570,0.0345678360,-0.0136067512,0.1082194933,0.2212289410,0.1243688157,0.2271642312,0.5062059412,0.9063744272,0.0174667111,-0.0399665292,-8.3929711367,8.263,6,0.1789406202
5.250117,2.5928119285,2.5571459734,-0.0037660972,0.0094277326,0.0356369777,-0.0131938298,0.1097043674,0.2262772484,0.1211593762,0.2383939947,0.5065492824,0.9071597583,0.0188479450,-0.0421934291,-8.8606201046,8.731,8,0.1877254148
5.291810,2.5938495664,2.5571459734,-0.0044271329,0.0084712936,0.0366775554,-0.0128984265,0.1112325989,0.2312013569,0.1181786050,0.2500532366,0.5069185103,0.9071597583,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.1877254148
5.333425,2.5948561126,2.5586799542,-0.0050960683,0.0076118849,0.0361527623,-0.0127079531,0.1127389640,0.2322706699,0.0256635105,0.2495265376,0.5069185103,0.9071597583,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.1877254148
5.375108,2.5958345839,2.5617479158,-0.0057751601,0.0117053492,0.0340506902,-0.0174805093,0.1141577427,0.2245060581,-0.1863506821,0.2482213661,0.5069185103,0.9071597583,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.1877254148
5.416768,2.5967821622,2.5663498581,-0.0064627732,0.0178163768,0.0303775431,-0.0242791500,0.1154234737,0.2107668329,-0.3297414051,0.2463198252,0.5069185103,0.9078557868,0.0167046847,-0.0401766909,-8.4371050927,8.307,9,0.1921191451
5.458460,2.5976995349,2.5724857813,-0.0071596988,0.0257402867,0.0251346375,-0.0328999855,0.1164707503,0.1911677159,-0.4703788089,0.2495304288,0.5072446522,0.9084332760,0.0138597401,-0.0367754514,-7.7228447873,7.801,7,0.1921885355
5.500131,2.5985849488,2.5755537429,-0.0078649125,0.0328603197,0.0229302055,-0.0407252322,0.1174261755,0.1794533848,-0.2811439450,0.2480836750,0.5075144633,0.9089402178,0.0121666045,-0.0344085331,-7.2257919560,7.294,6,0.1901096539
5.541765,2.5994375787,2.5786217044,-0.0085779940,0.0368251855,0.0207026872,-0.0454031795,0.1182887875,0.1707005355,-0.2100683836,0.2440970927,0.5077507246,0.9093940733,0.0108925315,-0.0323999614,-6.8039918905,6.787,7,0.1867068502
5.583463,2.6002589108,2.5786217044,-0.0093005435,0.0355221311,0.0215280244,-0.0448226746,0.1191857885,0.1745076428,0.0913705748,0.2397587278,0.5079617770,0.9098628942,0.0112517026,-0.0327517738,-6.8778725024,6.748,7,0.1842230686
5.625112,2.6010461245,2.5786217044,-0.0100304361,0.0319184278,0.0223263146,-0.0419488639,0.1201160516,0.1805907339,0.1459941878,0.2367468602,0.5081793235,0.9103608770,0.0119515858,-0.0336315637,-7.0626283845,6.933,7,0.1829804278
5.666894,2.6018020230,2.5786217044,-0.0107707425,0.0286803184,0.0230921659,-0.0394510609,0.1210782252,0.1862657782,0.1362010611,0.2352933099,0.5084098836,0.9108885483,0.0126641120,-0.0345665198,-7.2589691522,7.129,6,0.1828306991
5.708455,2.6025197925,2.5786217044,-0.0115150309,0.0257707137,0.0238188784,-0.0372857446,0.1220706784,0.1915580776,0.1270151858,0.2352146332,0.5086536053,0.9114465104,0.0133910897,-0.0355580206,-7.4671843260,7.338,7,0.1836367307
5.750213,2.6032061308,2.5786217044,-0.0122706034,0.0231562870,0.0245132525,-0.0354268903,0.1230920640,0.1965079119,0.1187960233,0.2363395342,0.5089106632,0.9120354903,0.0141355172,-0.0366077649,-7.6876306324,7.558,5,0.1852751785
5.791869,2.6038555026,2.5786217044,-0.0130319398,0.0208070926,0.0251698449,-0.0338390324,0.1241408075,0.2011355932,0.1110643520,0.2385130893,0.5091812799,0.9126562011,0.0148970602,-0.0377123912,-7.9196021620,7.790,9,0.1876326703
5.833478,2.6044684170,2.5786217044,-0.0137998147,0.0186962229,0.0257892473,-0.0324960376,0.1252153595,0.2054664737,0.1039411322,0.2415920025,0.5094656613,0.9133093461,0.0156754791,-0.0388682309,-8.1623284824,8.033,7,0.1906065655
5.875107,2.6050454147,2.5801556852,-0.0145753244,0.0167995000,0.0248380940,-0.0313748244,0.1262502800,0.2057883205,0.0077243225,0.2449757756,0.5097639980,0.9139705096,0.0158679252,-0.0393068808,-8.2544449681,8.125,8,0.1933405810
5.916787,2.6055863063,2.5801556852,-0.0153588604,0.0150951987,0.0253842241,-0.0304540590,0.1273079561,0.2094990773,0.0890581634,0.2485025539,0.5100650505,0.9146621818,0.0166001325,-0.0404161562,-8.4873927952,8.358,6,0.1965507833
5.958435,2.6060895225,2.5801556852,-0.0161487309,0.0135637979,0.0258921472,-0.0297125288,0.1283867955,0.2129696909,0.0832947258,0.2526248182,0.5103789729,0.9153847511,0.0173416619,-0.0415590572,-8.7274020117,8.598,9,0.2001583265
6.000120,2.6065520707,2.5801556852,-0.0169457237,0.0121877570,0.0263589248,-0.0291334807,0.1294850841,0.2162075134,0.0777077415,0.2572417033,0.5107057996,0.9153847511,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2001583265
6.041801,2.6058315467,2.5801556852,-0.0176270862,0.0109513149,0.0256422012,-0.0285784011,0.1305535091,0.2165674633,0.0086387965,0.2571516920,0.5107057996,0.9153847511,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2001583265
6.083543,2.6050815807,2.5801556852,-0.0183064063,0.0098403092,0.0248956500,-0.0281467155,0.1315908279,0.2166892602,0.0029231271,0.2570539511,0.5107057996,0.9153847511,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2001583265
6.125125,2.6043063479,2.5816896660,-0.0189800041,0.0088420145,0.0225895048,-0.0278220186,0.1325320572,0.2128631907,-0.0918256693,0.2564593117,0.5107057996,0.9161138371,0.0174980658,-0.0419817237,-8.8161619855,8.687,9,0.2033562212
6.166791,2.6035015131,2.5801556852,-0.0196517210,0.0079449963,0.0233214079,-0.0275967173,0.1335037826,0.2161985576,0.0800488057,0.2609498030,0.5110344125,0.9161138371,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2033562212
6.208446,2.6026689933,2.5801556852,-0.0203198870,0.0071389802,0.0224913655,-0.0274588672,0.1344409228,0.2156867979,-0.0122822331,0.2608332267,0.5110344125,0.9161138371,0.0000000000,-0.0424339532,-8.9111301741,8.781,7,0.2033562212
6.250283,2.6018048991,2.5801556852,-0.0209874655,0.0064147340,0.0216294974,-0.0274021995,0.1353421518,0.2149675696,-0.0172614777,0.2607120106,0.5110344125,0.9161138371,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2033562212
6.291757,2.6009208039,2.5801556852,-0.0216456777,0.0057639623,0.0207474024,-0.0274096399,0.1362066269,0.2140843145,-0.0211981233,0.2605880669,0.5110344125,0.9161138371,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2033562212
6.333521,2.6000030165,2.5816896660,-0.0223047799,0.0051792110,0.0182974315,-0.0274839909,0.1369690199,0.2092651383,-0.1156602290,0.2599609692,0.5110344125,0.9168248732,0.0170648656,-0.0416731312,-8.7513575503,8.622,10,0.2055146486
6.375108,2.5990618385,2.5816896660,-0.0229572785,0.0046537825,0.0173578685,-0.0276110610,0.1376922644,0.2079264293,-0.0321290149,0.2625942758,0.5113537637,0.9175315847,0.0169610764,-0.0417123992,-8.7596038408,8.630,10,0.2072111316
6.416769,2.5980918713,2.5816896660,-0.0236070010,0.0041816585,0.0163893524,-0.0277886595,0.1383751541,0.2064114602,-0.0363592583,0.2646324960,0.5116700677,0.9182316538,0.0168016570,-0.0416493587,-8.7463653298,8.617,7,0.2084549192
6.458473,2.5970938780,2.5816896660,-0.0242533434,0.0037574312,0.0153926631,-0.0280107746,0.1390165151,0.2047264388,-0.0404405150,0.2660887957,0.5119823102,0.9189228828,0.0165894968,-0.0414872106,-8.7123142210,8.583,10,0.2092564510
6.500200,2.5960684224,2.5816896660,-0.0248958887,0.0033762416,0.0143683791,-0.0282721303,0.1396151975,0.2028763934,-0.0444010883,0.2669777991,0.5122895445,0.9196032000,0.0163276142,-0.0412293707,-8.6581678563,8.529,10,0.2096270614
6.541897,2.5950170358,2.5816896660,-0.0255336830,0.0030337235,0.0133180452,-0.0285674064,0.1401701161,0.2008687828,-0.0481826562,0.2673153255,0.5125908927,0.9202706869,0.0160196843,-0.0408801415,-8.5848297087,8.455,9,0.2095793940
6.583443,2.5939430843,2.5816896660,-0.0261648176,0.0027259537,0.0122450397,-0.0288907713,0.1406803261,0.1987161313,-0.0516636347,0.2671189915,0.5128855562,0.9209236208,0.0156704148,-0.0404452791,-8.4935086162,8.364,7,0.2091282352
6.625101,2.5928400040,2.5816896660,-0.0267931776,0.0024494070,0.0111428094,-0.0292425846,0.1411446098,0.1964007923,-0.0555681366,0.2664080304,0.5131728337,0.9215602855,0.0152799507,-0.0399247656,-8.3842007736,8.255,8,0.2082847165
6.666769,2.5917105786,2.5816896660,-0.0274170924,0.0022009158,0.0100141478,-0.0296180082,0.1415618660,0.1939326866,-0.0592345369,0.2651979587,0.5134520352,0.9221791528,0.0148528166,-0.0393239997,-8.2580399348,8.128,9,0.2070618778
6.708448,2.5905549276,2.5816896660,-0.0280364812,0.0019776339,0.0088591831,-0.0300141152,0.1419309986,0.1913134989,-0.0628605050,0.2635063700,0.5137225615,0.9227788369,0.0143924182,-0.0386470896,-8.1158888264,7.986,7,0.2054729867
6.750129,2.5893735071,2.5816896660,-0.0286510907,0.0017770039,0.0076783792,-0.0304280946,0.1422509311,0.1885456233,-0.0664290128,0.2613511141,0.5139838818,0.9233581019,0.0139023608,-0.0378984633,-7.9586772884,7.829,9,0.2035316859
6.791794,2.5881670716,2.5816896660,-0.0292605383,0.0015967277,0.0064724978,-0.0308572660,0.1425206185,0.1856320755,-0.0699251492,0.2587504749,0.5142355362,0.9239158688,0.0133864051,-0.0370828434,-7.7873971207,7.658,8,0.2012520981
6.833439,2.5869358928,2.5832236468,-0.0298647094,0.0014347404,0.0037078361,-0.0312994498,0.1426751116,0.1788396115,-0.1630191353,0.2552192276,0.5144771362,0.9244288581,0.0123117421,-0.0354178237,-7.4377429790,7.308,8,0.1979963802
6.875145,2.5856778514,2.5832236468,-0.0304646181,0.0012891867,0.0024502421,-0.0317538048,0.1427772051,0.1755415278,-0.0791540093,0.2509677827,0.5146987204,0.9249176425,0.0117308259,-0.0343955141,-7.2230579617,7.093,6,0.1944863143
6.916914,2.5843928965,2.5832236468,-0.0310602126,0.0011583993,0.0011656892,-0.0322186120,0.1428257755,0.1720934164,-0.0827546725,0.2463987410,0.5149092956,0.9253817752,0.0111391843,-0.0333288144,-6.9990510182,6.869,5,0.1907314330
6.958436,2.5830910300,2.5816896660,-0.0316469677,0.0010408803,0.0013981647,-0.0326878480,0.1428840323,0.1722587026,0.0039668684,0.2420064080,0.5151087495,0.9258413692,0.0110302577,-0.0329840071,-6.9266414855,6.797,6,0.1873590243
7.000103,2.5817602130,2.5816896660,-0.0322303697,0.0009352834,0.0000676723,-0.0331656532,0.1428868520,0.1686238906,-0.0872354868,0.2376105642,0.5153057714,0.9262765643,0.0104446809,-0.0319183974,-6.7028634593,6.573,7,0.1837105190
7.041795,2.5804043939,2.5832236468,-0.0328085890,0.0008403994,-0.0028218360,-0.0336489884,0.1427692755,0.1611097449,-0.1803394974,0.2324046639,0.5154918913,0.9266682073,0.0093994323,-0.0300747241,-6.3156920616,6.186,6,0.1792169583
7.083477,2.5790249031,2.5832236468,-0.0333810495,0.0007551413,-0.0042010648,-0.0341361908,0.1425942311,0.1570987626,-0.0962635759,0.2266134425,0.5156590168,0.9270346371,0.0087943148,-0.0288663492,-6.0619333307,5.932,4,0.1745331946
7.125099,2.5776237260,2.5816896660,-0.0339469667,0.0006785325,-0.0040680256,-0.0346254992,0.1424247301,0.1566863445,-0.0098980342,0.2210326666,0.5158150667,0.9273934367,0.0086111900,-0.0283482366,-5.9531296860,5.823,6,0.1702261399
7.166854,2.5761945336,2.5832236468,-0.0345088569,0.0006096957,-0.0070309872,-0.0351185526,0.1421317723,0.1487404882,-0.1907005523,0.2150412541,0.5159675703,0.9277112452,0.0076274040,-0.0264587884,-5.5563455740,5.427,5,0.1651622350
7.208437,2.5747480239,2.5816896660,-0.0350625353,0.0005478424,-0.0069433259,-0.0356103777,0.1418424670,0.1480486878,-0.0166032089,0.2089718475,0.5161024055,0.9280205612,0.0074235863,-0.0258788564,-5.4345598384,5.305,5,0.1604725785
7.250136,2.5732744543,2.5832236468,-0.0356117604,0.0004922640,-0.0099507055,-0.0361040244,0.1414278543,0.1398250415,-0.1973675114,0.2025319210,0.5162334160,0.9282912225,0.0064958697,-0.0239827213,-5.0363714668,4.907,5,0.1550915924
7.291780,2.5717801345,2.5832236468,-0.0361541484,0.0004423241,-0.0114448718,-0.0365964725,0.1409509846,0.1351098367,-0.1131649140,0.1956528058,0.5163478747,0.9285387046,0.0059395710,-0.0226991974,-4.7668314628,4.637,5,0.1495934923
7.333455,2.5702622134,2.5832236468,-0.0366907472,0.0003974505,-0.0129626550,-0.0370881977,0.1404108740,0.1302500058,-0.1166359416,0.1886328016,0.5164523843,0.9287637410,0.0054008742,-0.0214149270,-4.4971346763,4.367,5,0.1439924103
7.375110,2.5687227924,2.5832236468,-0.0372208080,0.0003571294,-0.0145019521,-0.0375779373,0.1398066260,0.1252505431,-0.1199871051,0.1814899360,0.5165472935,0.9289671646,0.0048821663,-0.0201346018,-4.2282663701,4.099,5,0.1383037116
7.416783,2.5671607634,2.5832236468,-0.0377447133,0.0003208987,-0.0160638697,-0.0380656121,0.1391372981,0.1201075688,-0.1234313848,0.1742435056,0.5166329874,0.9291498698,0.0043849241,-0.0188613960,-3.9608931524,3.831,5,0.1325428583
7.458441,2.5655775927,2.5816896660,-0.0382619701,0.0002883437,-0.0161129596,-0.0385503138,0.1384659248,0.1185588590,-0.0371690349,0.1672589118,0.5167098726,0.9293238029,0.0041743947,-0.0181930812,-3.8205470551,3.691,3,0.1271383413
7.500147,2.5639711448,2.5832236468,-0.0387732595,0.0002590914,-0.0192532983,-0.0390323509,0.1376637040,0.1094839810,-0.2177970710,0.1600352102,0.5167829951,0.9294685204,0.0034732200,-0.0163941884,-3.4427795692,3.313,3,0.1212544127
7.541794,2.5623458550,2.5816896660,-0.0392771756,0.0002328067,-0.0193445265,-0.0395099823,0.1368576821,0.1076522256,-0.0439621305,0.1528819497,0.5168437821,0.9296049818,0.0032750735,-0.0157237935,-3.3019966408,3.172,3,0.1157233754
7.583482,2.5606980569,2.5832236468,-0.0397748636,0.0002091886,-0.0225262329,-0.0399840522,0.1359190890,0.0982945976,-0.2245830706,0.1455395016,0.5169010572,0.9297157947,0.0026595091,-0.0139855405,-2.9369635055,2.807,2,0.1097928656
7.625142,2.5590307855,2.5832236468,-0.0402654004,0.0001879665,-0.0241934391,-0.0404533669,0.1349110291,0.0924418511,-0.1404659177,0.1380221562,0.5169475357,0.9298111276,0.0022879888,-0.0127947476,-2.6868969888,2.557,2,0.1038808037
7.666769,2.5573445927,2.5832236468,-0.0407486522,0.0001688974,-0.0258795732,-0.0409175496,0.1338327135,0.0864501291,-0.1438013269,0.1305345229,0.5169874987,0.9298921711,0.0019450440,-0.0116317171,-2.4426605984,2.313,4,0.0980062755
7.708536,2.5556326516,2.5832236468,-0.0412265268,0.0001517628,-0.0275914616,-0.0413782896,0.1326830693,0.0803000103,-0.1476028522,0.1231000535,0.5170214553,0.9299600963,0.0016302063,-0.0104962832,-2.2042194729,2.075,2,0.0921874784
7.750244,2.5539033084,2.5816896660,-0.0416966573,0.0001363665,-0.0277867767,-0.0418330238,0.1315252869,0.0777474904,-0.0612604776,0.1159888941,0.5170499038,0.9300219809,0.0014852292,-0.0098773301,-2.0742393228,1.945,2,0.0867094651
7.791794,2.5521612213,2.5832236468,-0.0421578742,0.0001225322,-0.0310628021,-0.0422804064,0.1302310035,0.0676905489,-0.2413665950,0.1088162361,0.5170758130,0.9300675215,0.0010929751,-0.0083490386,-1.7532980998,1.624,1,0.0810472126
7.833471,2.5503946969,2.5816896660,-0.0426132876,0.0001101014,-0.0312953075,-0.0427233890,0.1289270324,0.0648551357,-0.0680499173,0.1018854685,0.5170948739,0.9301081122,0.0009741759,-0.0077671780,-1.6311073710,1.501,2,0.0757230879
7.875198,2.5486071928,2.5816896660,-0.0430619287,0.0000989317,-0.0330827773,-0.0431608604,0.1275485833,0.0582258511,-0.1591028310,0.0951505909,0.5171118590,0.9301398775,0.0007623672,-0.0067706886,-1.4218446073,1.292,2,0.0705015900
7.916900,2.5468022044,2.5816896660,-0.0435029093,0.0000888951,-0.0348877349,-0.0435918043,0.1260949277,0.0514554215,-0.1624903089,0.0885501670,0.5171251485,0.9301639568,0.0005779051,-0.0058079252,-1.2196642830,1.090,0,0.0654073364
7.958438,2.5449861829,2.5816896660,-0.0439347340,0.0000798767,-0.0367037286,-0.0440146107,0.1245656057,0.0445601366,-0.1654868373,0.0821151192,0.5171352209,0.9301814827,0.0004206209,-0.0048814452,-1.0251034951,0.895,0,0.0604659818
8.000113,2.5431463211,2.5816896660,-0.0443604599,0.0000717733,-0.0385435655,-0.0444322331,0.1229596238,0.0375052135,-0.1693181551,0.0758769167,0.5171425511,0.9301935327,0.0002892009,-0.0039876619,-0.8374090091,0.708,0,0.0557020005
8.041791,2.5412886848,2.5832236468,-0.0447786242,0.0000644919,-0.0419351603,-0.0448431161,0.1212123254,0.0265709489,-0.2624223515,0.0697122876,0.5171475906,0.9301993995,0.0001408022,-0.0027404183,-0.5754878388,0.446,1,0.0510436295
8.083447,2.5394148414,2.5816896660,-0.0451888823,0.0000579492,-0.0422750027,-0.0452468315,0.1194508670,0.0228742274,-0.0887213139,0.0639936553,0.5171500441,0.9302036227,0.0001013568,-0.0022915168,-0.4812185304,0.352,0,0.0467189943
8.125132,2.5375227331,2.5801556852,-0.0455916821,0.0000520703,-0.0426331122,-0.0456437524,0.1176744873,0.0191198461,-0.0901051513,0.0586735079,0.5171518102,0.9302064923,0.0000688707,-0.0018628084,-0.3911897573,0.262,0,0.0427094329
